name,name character_deaths,name character_predictions,allegiances,nobility,gender,has_Allegiance,is_alive,has_dead_rels,culture,mother,father,spouse,house,heir,data_poor,known_culture,known_spouse,known_heir,known_mother,known_father,num_interactions,num_people_interacted,num_interactions_dead,num_people_interacted_dead,num_hops_daenerys,num_hops_cersei,num_hops_jonsnow,pageRank,community
Victaria Tyrell,,Victaria Tyrell,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,Jon Bulwer,House Tyrell,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,1952.0
Victor Tyrell,,Victor Tyrell,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Tyrell,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,52.0
Violet,,Violet,Unknown,0,0,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Viserys I Targaryen,,Viserys I Targaryen,Unknown,1,1,0.0,0,1,Unknown,Alyssa Targaryen,Baelon Targaryen,0,House Targaryen,Rhaenyra Targaryen,1,0,1,1,1,1,0.0,6.0,0.0,3.0,5.0,4.0,5.0,0.15000000000000002,198.0
Viserys II Targaryen,,Viserys II Targaryen,Unknown,1,1,0.0,0,1,Unknown,Rhaenyra Targaryen,Daemon Targaryen,0,House Targaryen,Aegon IV Targaryen,1,0,1,1,1,1,0.0,3.0,0.0,2.0,3.0,4.0,4.0,0.15000000000000002,2064.0
Viserys Plumm,,Viserys Plumm,Unknown,1,0,0.0,0,0,Unknown,Unknown,Unknown,0,House Plumm,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2243.0
Vortimer Crane,,Vortimer Crane,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Crane,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2380.0
Vylarr,Vylarr,Vylarr,House Lannister,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Lannister,Unknown,0,0,1,0,0,0,9.0,2.0,,,2.0,1.0,2.0,0.2144135711190757,170.0
Vyman,Vyman,Vyman,House Tully,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,23.0,3.0,20.0,2.0,3.0,2.0,2.0,0.34274882371537385,596.0
Walda Frey (daughter of Edwyn),,Walda Frey (daughter of Edwyn),Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Walda Frey (daughter of Lothar),,Walda Frey (daughter of Lothar),Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Walda Frey (daughter of Merrett),Fat Walda Frey,Walda Frey (daughter of Merrett),None,1,0,0.0,1,0,Unknown,Unknown,Unknown,Roose Bolton,House Frey,Unknown,0,0,1,0,0,0,7.0,2.0,,,3.0,3.0,2.0,0.21930050457303885,59.0
Walda Frey (daughter of Rhaegar),,Walda Frey (daughter of Rhaegar),Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Walda Frey (daughter of Walton),,Walda Frey (daughter of Walton),Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Walda Rivers,,Walda Rivers,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Walda Rivers (daughter of Aemon),Walda Rivers (daughter of Aemon),Walda Rivers (daughter of Aemon),None,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Walder Brax,,Walder Brax,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Brax,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2173.0
Walder Frey (son of Emmon),,Walder Frey (son of Emmon),Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey of Riverrun,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2213.0
Walder Frey (son of Jammos),Big Walder Frey,Walder Frey (son of Jammos),None,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,0,0,1,0,0,0,26.0,3.0,15.0,1.0,3.0,2.0,2.0,0.43021167410770433,158.0
Walder Frey (son of Merrett),Little Walder Frey,Walder Frey (son of Merrett),None,1,1,0.0,0,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,0,0,1,0,0,0,52.0,8.0,7.0,2.0,3.0,2.0,2.0,0.7189471351448447,158.0
Walder Goodbrook,,Walder Goodbrook,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Goodbrook,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2342.0
Walder Haigh,,Walder Haigh,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Haigh,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2310.0
Walder Vance,,Walder Vance,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Vance,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2327.0
Walgrave,,Walgrave,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Maesters,Unknown,1,0,1,0,0,0,13.0,2.0,,,5.0,5.0,4.0,0.7517728950711898,963.0
Wallace Waynwood,,Wallace Waynwood,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Waynwood,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2151.0
Walton Frey,,Walton Frey,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,Deana Hardyng,House Frey,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,1610.0
Walton Stark,,Walton Stark,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Stark,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,39.0
Waltyr Frey,,Waltyr Frey,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Warryn Beesbury,,Warryn Beesbury,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Beesbury,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2229.0
Wat (Barleycorn),,Wat (Barleycorn),Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Osgrey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2144.0
Wat (orphan),Wat (orphan),Wat (orphan),None,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2506.0
Wat (sailor),Wat (sailor),Wat (sailor),None,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2506.0
Wat (Standfast),,Wat (Standfast),Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Osgrey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2144.0
Wat (Wet),,Wat (Wet),Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Osgrey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2144.0
Wate,,Wate,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Targaryen,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,183.0
Watt,Watt,Watt,Night's Watch,0,1,1.0,0,0,Unknown,Unknown,Unknown,0,Night's Watch,Unknown,0,0,1,0,0,0,3.0,1.0,,,4.0,3.0,2.0,0.17717270769790047,174.0
Watty,Watty,Watty,None,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Brotherhood without banners,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2276.0
Weasel,Weasel,Weasel,None,0,0,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,27.0,4.0,6.0,1.0,3.0,2.0,2.0,0.38793927631340924,1637.0
Weese,Weese,Weese,House Lannister,0,1,1.0,0,0,Unknown,Unknown,Unknown,0,House Whent,Unknown,0,0,1,0,0,0,49.0,8.0,21.0,4.0,3.0,2.0,2.0,0.557363952905871,1637.0
Wenda,,Wenda,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Kingswood Brotherhood,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2157.0
Wendamyr,,Wendamyr,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Greyjoy,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,40.0
Wendel Frey,,Wendel Frey,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Wendel Manderly,Wendel Manderly,Wendel Manderly,House Stark,1,1,1.0,0,0,Unknown,Unknown,Unknown,0,House Manderly,Unknown,0,0,1,0,0,0,28.0,7.0,16.0,3.0,3.0,2.0,2.0,0.6378467593342065,596.0
Wendell Webber,,Wendell Webber,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Webber,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2150.0
Whalen Frey,Whalen Frey,Whalen Frey,None,1,1,0.0,1,0,Unknown,Unknown,Unknown,Sylwa Paege,House Frey,Unknown,0,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,1614.0
Wilbert,Wilbert,Wilbert,House Stark,0,1,1.0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Wilbert Osgrey,,Wilbert Osgrey,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Osgrey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2144.0
Will,Will,Will,Night's Watch,0,1,1.0,0,0,Unknown,Unknown,Unknown,0,Night's Watch,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Will (orphan),Will (orphan),Will (orphan),None,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2506.0
Will (squire),,Will (squire),Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,203.0
Will (Standfast),,Will (Standfast),Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Osgrey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2144.0
Will (Treb),,Will (Treb),Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Osgrey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2144.0
Willam,,Willam,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2506.0
Willam Wythers,,Willam Wythers,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Wythers,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2391.0
Willamen Frey,,Willamen Frey,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,51.0
Willas Tyrell,,Willas Tyrell,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Tyrell,Unknown,1,0,1,0,0,0,37.0,8.0,3.0,1.0,2.0,1.0,2.0,0.4221470402902923,1651.0
Willem Darry,,Willem Darry,Unknown,1,1,0.0,0,1,Unknown,Unknown,Unknown,0,House Darry,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,83.0
Willem Frey,,Willem Frey,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Willem Lannister,Willem Lannister,Willem Lannister,House Lannister,1,1,1.0,0,1,Unknown,Unknown,Unknown,0,House Lannister,Unknown,0,0,1,0,0,0,15.0,4.0,12.0,3.0,3.0,2.0,2.0,0.6186393654381391,1619.0
Willem Wylde,,Willem Wylde,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Wylde,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2146.0
William Mooton,William Mooton,William Mooton,House Tully,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Mooton,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2335.0
Willifer,,Willifer,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2506.0
Willis Fell,,Willis Fell,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Fell,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2148.0
Willis Wode,Willis Wode,Willis Wode,House Arryn,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Wode,Unknown,0,0,1,0,0,0,28.0,6.0,19.0,4.0,2.0,2.0,2.0,0.3966931215021759,170.0
Willit,Willit,Willit,House Lannister,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Swyft,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2140.0
Willow Heddle,,Willow Heddle,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,Brotherhood Without Banners,Unknown,1,0,1,0,0,0,8.0,2.0,,,3.0,2.0,3.0,0.22344030193053188,2469.0
Willum,Willum,Willum,House Tully,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,596.0
Willum,Willum,Willum,House Tully,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2251.0
Wolmer,,Wolmer,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Webber,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2150.0
Woth,Woth,Woth,Night's Watch,0,1,1.0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,0,0,1,0,0,0,18.0,5.0,4.0,1.0,3.0,2.0,2.0,0.3088930747297127,1637.0
Wyl the Whittler,Wyl the Whittler,Wyl the Whittler,None,0,1,0.0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Wyl Waynwood,,Wyl Waynwood,Unknown,1,1,0.0,0,0,Unknown,Unknown,Unknown,0,House Waynwood,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2151.0
Wylis Manderly,Wylis Manderly,Wylis Manderly,House Stark,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Manderly,Unknown,0,0,1,0,0,0,6.0,3.0,3.0,1.0,3.0,2.0,2.0,0.19573201814200736,170.0
Wylla,,Wylla,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Dayne,Unknown,1,0,1,0,0,0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,0.17213387368392433,2109.0
Wylla Manderly,Wylla Manderly,Wylla Manderly,House Stark,1,0,1.0,1,0,Unknown,Unknown,Unknown,0,House Manderly,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2153.0
Wyman Manderly,Wyman Manderly,Wyman Manderly,House Stark,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Manderly,Unknown,0,0,1,0,0,0,116.0,17.0,23.0,5.0,2.0,2.0,2.0,1.705948460707441,77.0
Wynafrei Whent,,Wynafrei Whent,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,Danwell Frey,House Whent,Unknown,1,0,1,0,0,0,0.0,1.0,,,4.0,3.0,4.0,0.15000000000000002,1690.0
Wynafryd Manderly,Wynafryd Manderly,Wynafryd Manderly,House Stark,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Manderly,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2153.0
Yandry,Yandry,Yandry,House Targaryen,0,1,1.0,1,0,Unknown,Unknown,Unknown,Ysilla,House Targaryen,Unknown,0,0,1,0,0,0,65.0,7.0,6.0,1.0,2.0,2.0,2.0,0.7450796660501512,170.0
Yezzan Zo Qaggaz,Yezzan Zo Qaggaz,,None,1,1,0.0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,,
Ygon Farwynd,Ygon Farwynd,Ygon Farwynd,House Greyjoy,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Farwynd of the Lonely Light,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2154.0
Yna,,Yna,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Happy Port,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2155.0
Yorkel,,Yorkel,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Targaryen,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,183.0
Yormwell,,Yormwell,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,231.0
Young Henly,Young Henly,Young Henly,Night's Watch,0,1,1.0,0,0,Unknown,Unknown,Unknown,0,Night's Watch,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Ysilla,Ysilla,Ysilla,House Targaryen,0,1,1.0,1,0,Unknown,Unknown,Unknown,Yandry,Unknown,Unknown,0,0,1,0,0,0,46.0,6.0,4.0,1.0,2.0,2.0,2.0,0.5594254893367179,170.0
Yurkhaz zo Yunzak,Yurkhaz zo Yunzak,,None,0,1,0.0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.18563895866391247,1832.0
Zachery Frey,,Zachery Frey,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Zarabelo,,Zarabelo,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2506.0
Zei,Zei,Zei,House Stark,0,0,1.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,3.0,1.0,,,3.0,2.0,1.0,0.17507704551098868,174.0
Zhoe Blanetree,,Zhoe Blanetree,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,Tytos Frey,House Blanetree,Unknown,1,0,1,0,0,0,0.0,1.0,0.0,1.0,10.0,10.0,10.0,0.15000000000000002,1627.0
Zia Frey,,Zia Frey,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Chella,Chella,Chella,House Lannister,0,0,1.0,1,0,Vale mountain clans,Unknown,Unknown,0,Black Ears,Unknown,0,1,1,0,0,0,16.0,3.0,4.0,1.0,2.0,2.0,2.0,0.265655196737498,170.0
Conn,Conn,Conn,House Lannister,0,1,1.0,0,0,Vale mountain clans,Unknown,Unknown,0,Stone Crows,Unknown,0,1,1,0,0,0,20.0,3.0,,,2.0,2.0,2.0,0.546209485793952,170.0
Coratt,,Coratt,Unknown,0,1,0.0,1,0,Vale mountain clans,Unknown,Unknown,0,Stone Crows,Unknown,1,1,1,0,0,0,5.0,1.0,5.0,1.0,3.0,3.0,3.0,0.2657766032411019,170.0
Crawn,,Crawn,Unknown,0,1,0.0,1,0,Vale mountain clans,Unknown,Unknown,0,Moon Brothers,Unknown,1,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,410.0
Dolf,,Dolf,Unknown,0,1,0.0,1,0,Vale mountain clans,Unknown,Unknown,0,Stone Crows,Unknown,1,1,1,0,0,0,10.0,1.0,,,3.0,3.0,3.0,0.2905551754112821,170.0
Galt,,Galt,Unknown,0,1,0.0,1,0,Vale mountain clans,Unknown,Unknown,0,Stone Crows,Unknown,1,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,391.0
Gurn,,Gurn,Unknown,0,1,0.0,1,0,Vale mountain clans,Unknown,Unknown,0,Stone Crows,Unknown,1,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,391.0
Holger,Holger,Holger,None,0,1,0.0,1,0,Vale mountain clans,Unknown,Unknown,0,Stone Crows,Unknown,0,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,391.0
Jaggot,Jaggot,Jaggot,None,0,1,0.0,1,0,Vale mountain clans,Unknown,Unknown,0,Stone Crows,Unknown,0,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,391.0
Shagga,Shagga,Shagga,House Lannister,0,1,1.0,1,0,Vale mountain clans,Unknown,Unknown,0,Stone Crows,Unknown,0,1,1,0,0,0,70.0,7.0,17.0,3.0,2.0,2.0,2.0,1.162348235957325,170.0
Timett,Timett,Timett,House Lannister,0,1,1.0,1,0,Vale mountain clans,Unknown,Unknown,0,Burned Men,Unknown,0,1,1,0,0,0,29.0,4.0,,,2.0,2.0,2.0,0.41476387378061197,170.0
Timett (father),,Timett (father),Unknown,0,1,0.0,1,0,Vale mountain clans,Unknown,Unknown,0,Burned Men,Unknown,1,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,382.0
Torrek,Torrek,Torrek,None,0,1,0.0,1,0,Vale mountain clans,Unknown,Unknown,0,Stone Crows,Unknown,0,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,391.0
Ulf son of Umar,Ulf son of Umar,Ulf son of Umar,House Lannister,0,1,1.0,0,0,Vale mountain clans,Unknown,Unknown,0,Moon Brothers,Unknown,0,1,1,0,0,0,4.0,1.0,,,3.0,3.0,3.0,0.20622207002597864,170.0
Umar,Umar,Umar,None,0,1,0.0,1,0,Vale mountain clans,Unknown,Unknown,0,Moon Brothers,Unknown,0,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,410.0
Andar Royce,Andar Royce,Andar Royce,House Arryn,1,1,1.0,1,0,Valemen,Unknown,Unknown,0,House Royce,Unknown,0,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2277.0
Creighton Redfort,,Creighton Redfort,Unknown,1,1,0.0,1,0,Valemen,Unknown,Unknown,0,House Redfort,Unknown,1,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2239.0
Eddison Tollett,Eddison Tollett,Eddison Tollett,Night's Watch,0,1,1.0,1,0,Valemen,Unknown,Unknown,0,House Tollett,Unknown,0,1,1,0,0,0,154.0,20.0,22.0,4.0,3.0,2.0,1.0,1.651969192922115,174.0
Harrold Hardyng,,Harrold Hardyng,Unknown,1,1,0.0,1,0,Valemen,Unknown,Unknown,0,House Hardyng,Unknown,1,1,1,0,0,0,13.0,3.0,,,3.0,3.0,3.0,0.3386955654772464,1956.0
Horton Redfort,Horton Redfort,Horton Redfort,House Arryn,1,1,1.0,1,0,Valemen,Unknown,Unknown,0,House Redfort,Unknown,0,1,1,0,0,0,21.0,4.0,,,4.0,3.0,3.0,0.5381652187847066,1956.0
Hugh,Hugh,Hugh,House Arryn,0,1,1.0,0,0,Valemen,Unknown,Unknown,0,House Arryn,Unknown,0,1,1,0,0,0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,0.17440628064068736,2109.0
Jasper Redfort,,Jasper Redfort,Unknown,1,1,0.0,1,0,Valemen,Unknown,Unknown,0,House Redfort,Unknown,1,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2239.0
Jeyne Arryn,,Jeyne Arryn,Unknown,1,0,0.0,0,0,Valemen,Unknown,Unknown,0,House Arryn,Unknown,1,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2141.0
Jon Arryn,,Jon Arryn,Unknown,1,1,0.0,0,1,Valemen,Unknown,Unknown,Jeyne Royce,House Arryn,Unknown,1,1,1,0,0,0,199.0,18.0,98.0,6.0,2.0,1.0,2.0,1.9185251967981458,2109.0
Jon Redfort,,Jon Redfort,Unknown,1,1,0.0,1,0,Valemen,Unknown,Unknown,0,House Redfort,Unknown,1,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2239.0
Mandon Moore,Mandon Moore,Mandon Moore,House Baratheon,1,1,1.0,0,0,Valemen,Unknown,Unknown,0,House Moore,Unknown,0,1,1,0,0,0,57.0,9.0,13.0,2.0,2.0,1.0,2.0,0.5560794456861913,170.0
Mychel Redfort,,Mychel Redfort,Unknown,1,1,0.0,1,0,Valemen,Unknown,Unknown,Ysilla Royce,House Redfort,Unknown,1,1,1,0,0,0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,0.17393824219034296,596.0
Petyr Baelish,Petyr Baelish,Petyr Baelish,None,0,1,0.0,1,1,Valemen,Unknown,Unknown,Lysa Arryn,House Baelish,Unknown,0,1,1,0,0,0,733.0,47.0,325.0,20.0,2.0,1.0,2.0,6.3959766345098625,2109.0
Robar Royce,Robar Royce,Robar Royce,House Baratheon,1,1,1.0,0,1,Valemen,Unknown,Unknown,0,House Royce,Unknown,0,1,1,0,0,0,13.0,3.0,10.0,2.0,3.0,2.0,2.0,0.2882600467128214,596.0
Robert Arryn,Robert Arryn,Robert Arryn,House Arryn,1,1,1.0,1,0,Valemen,Unknown,Unknown,0,House Arryn,Unknown,0,1,1,0,0,0,151.0,20.0,32.0,4.0,2.0,2.0,2.0,1.980533436127007,1928.0
Uthor Tollett,,Uthor Tollett,Unknown,1,1,0.0,1,0,Valemen,Unknown,Unknown,0,House Tollett,Unknown,1,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2422.0
Vardis Egen,Vardis Egen,Vardis Egen,House Arryn,0,1,1.0,0,0,Valemen,Unknown,Unknown,0,House Egen,Unknown,0,1,1,0,0,0,37.0,6.0,13.0,3.0,2.0,2.0,2.0,0.4976809038082138,170.0
